filename,size_mb,domain,confidence,is_book,title,authors_str,year,priority_score,duplicate_group,flags_str,sha256,pages
Introduction to Elliptic Curves and Modular Forms (Neal Koblitz).pdf,44.7,unclassified,unclassified,True,978-1-4684-0257-5_Book_PrintPDF.pdf,halbulario,,25,,,1f99dbe3dd5fe724f0f693548f31e48ca3a15bf17dff935ed1cdb1418400cd5a,258
Introduction to Superstrings (Michio Kaku).pdf,65.5,unclassified,unclassified,True,Introduction to Superstrings (Michio Kaku),,,25,,,d3c15fbab483b288a33793652fdbeec9e13b821b93ffafa2fc7f71e8dbd085a0,579
Jay Wengrow - A Common-Sense Guide to Data Structures and Algorithms_ Level Up Your Core Programming Skills-Pragmatic Bookshelf (2020).pdf,8.7,algorithms,low,True,A Common-Sense Guide to Data Structures and Algorithms: Level Up Your Core Programming Skills,Jay Wengrow,2020,25,,,f1790607a544c04fc365de94c38786b40c5cc28431ece88936267b952e46ecff,499
John Hull - Machine Learning in Business_ An Introduction to the World of Data Science (2020).pdf,14.8,machine_learning,low,True,Machine Learning in Business: An Introduction to the World of Data Science,John Hull,2020,25,,,6037b356d1a9c12ac147af2190b7b9c2ed618a09fb76a1636103aa21f2e3585f,274
John M Zelle - Python Programming_ An Introduction to Computer Science-Franklin Beedle Associates 2016.pdf,5.7,unclassified,unclassified,True,"Python Programming: An Introduction to Computer Science, 3rd Edition",John M. Zelle,2016,25,,,4b1592127ad5e40feb65ef1df2e3910619768dc95e4eb89c14cde686bbcd0d80,554
John Polking David Arnold-Ordinary Differential Equations Using MATLAB Third Edition .pdf,2.5,mathematics,medium,True,John Polking David Arnold-Ordinary Differential Equations Using MATLAB Third Edition,,,25,,,181be9f0547b5344e98bd3f4b9aeb473e5cecdcb2fcb0d37378b61aff9203d7c,237
Join Geometries (Walter Prenowitz James Jantosciak).pdf,76.8,unclassified,unclassified,True,Join Geometries (Walter Prenowitz James Jantosciak),,,25,,,b5a6aaa0556025362dd899cc503968ef042d068dcb61157632e6b803f3d10e47,554
Jorge_V_José_Eugene_J_Saletan_Classical_dynaBookZZorg.pdf,77.4,unclassified,unclassified,True,Jorge_V_José_Eugene_J_Saletan_Classical_dynaBookZZorg,,,25,,,e474b1542ea5d9c9919db1c03cb9c1810e3b69ea3a3d4c78258fee06c1671589,696
Juan Martin Flamenco MasterClass.pdf,2.6,unclassified,unclassified,True,Full page fax print,bernardst,,25,,,a2d60daf30c0e43cb90cc0995f9dab084075e7ada771f6c7bc76670d43897a04,11
Julia_as_a_Second_Language_v10_MEAP.pdf,11.5,unclassified,unclassified,True,Julia_as_a_Second_Language_v10_MEAP,Erik Engheim,,25,,meap_version,eccbeac30bfb70ca040fbc8e12b8b69119a707e13a92eae2a95b791744810eb3,376
Julia_as_a_Second_Language_v9_MEAP.pdf,11.7,unclassified,unclassified,True,Julia_as_a_Second_Language_v9_MEAP,Erik Engheim,,25,,meap_version,13a6d7f5b8e443a34b1a1bb8d856846bbc0708dba580eabab37defda650deeb1,352
KeithMoffattauthAlexeyVBorisovValeBookZZorg.pdf,16.6,unclassified,unclassified,True,KeithMoffattauthAlexeyVBorisovValeBookZZorg,4<8=8AB@0B>@,,25,,,08f33625078063b2cefb4496a120595d8000751bde6b9b620cb4bb7cab2c1e7e,489
"Klugman, Stuart A._ Panjer, Harry H._ Willmot, Gordon E - Loss models _ from data to decisions-John Wiley & Sons (2019) 2.pdf",5.8,actuarial_insurance,low,True,Loss Models,Klugman; Stuart A; Panjer; Harry H; Willmot; Gordon E,2019,25,fuzzy_dup_431,possible_duplicate,5033c65fb4e28697a3251d40c768835713d95ff0001f2a8ab239b84bd4481706,553
"Kubernetes_in_Action,_Second_Edition.pdf",15.3,software_engineering,low,True,Kubernetes in Action,Marko Lukša; Kevin Conner,,25,,,79f048419c135c14fde1fdbec3554a993acdbe8ad8534c46d5dd00434bba0933,690
LLMs_in_Production 1.pdf,14.1,unclassified,unclassified,True,LLMs_in_Production 1,Christopher Brousseau; Matthew Sharp,,25,,,9087f701c5ba7c87fbc3f0f7be03ad19990f9bc83c6a41b3e8215feff93ec7bc,456
LLMs_in_Production.pdf,14.1,unclassified,unclassified,True,LLMs_in_Production,Christopher Brousseau; Matthew Sharp,,25,,,ad0cb969a97e6fea9ae399066084dbfe9b5f97ef0c1b59835e736672dbad5f39,456
Lambert.pdf,16.4,deep_learning,low,True,A Student’s Guide to Bayesian Statistics,Ben Lambert,,25,,,f0397be961ca630cd7b184d9623f281aa95357cb2921d0551209dc1507bdc19b,674
Lawrence Perko-Instructors Solutions Manual to Differential Equations and Dynamical Systems-Springer 2001.pdf,57.2,dynamical_systems,high,True,Lawrence Perko-Instructors Solutions Manual to Differential Equations and Dynamical Systems-Springer 2001,,2001,25,hash_dup_282,possible_duplicate,86aa44c1423435e8f8fd89ea73ee67e421745c584aff37ebd3f8d83e1e8864e7,161
Leapfrogging 2.pdf,30.2,unclassified,unclassified,True,Leapfrogging 2,Brandon M. Behring  Dissertation Defense  Advisor: Roy H. Goodman,,25,,,881eee2c7ef9729072b1932d129ba5786ee0c1c8577cf5bc6d4a6c6527a1819d,61
Learn_Haskell_by_Example.pdf,10.1,functional_programming,low,True,Learn_Haskell_by_Example,Philipp Hagenlocher,,25,,,eefe56ec6cc7ef124182aa1330e549c407454e9077028be9c6a7ea55df85585d,458
Learn_Haskell_by_Example_2.pdf,11.7,functional_programming,low,True,Learn_Haskell_by_Example_2,Philipp Hagenlocher,,25,,,ace39a6a9c04495937e25f01f62ef454c9a4fbb7f9a2cfce8f500bcf415ed5da,458
Lecture Notes in Computer Science 4770 S A Abramov M Petkovšek auth Victor G Ganzha Ernst W Mayr Evgenii V Vorozhtsov eds-Computer Algebra in Scientific Computing_ 10th International.pdf,16.3,algebra,low,True,Lecture Notes in Computer Science 4770 S A Abramov M Petkovšek auth Victor G Ganzha Ernst W Mayr Evgenii V Vorozhtsov eds-Computer Algebra in Scientific Computing: 10th International,4<8=8AB@0B>@,,25,,,439805745d9a1ee775851d2a3e1ddd9d55b35b9645372a4c1ed13de2c3de9a7e,469
Linda E Reichl - A modern course in statistical physics-Wiley-Vch 2016.pdf,6.9,mathematics,low,True,A Modern Course in Statistical Physics,Linda E. Reichl,2016,25,hash_dup_284,possible_duplicate,0c2124fe3f416035a4d35eb61455e0a2628b57eec21ddf4e2b3011189a70adb3,486
Linear Algebra Through Geometry (Thomas Banchoff John Wermer).pdf,13.5,algebra,low,True,Linear Algebra Through Geometry (Thomas Banchoff John Wermer),,,25,,,ea38a344dca6def98efa1e9b802badec726e55fc64678d966b29b51031097458,268
Linear Operators in Hilbert Spaces (Joachim Weidmann).pdf,87.2,analysis,low,True,Linear Operators in Hilbert Spaces (Joachim Weidmann),,,25,,,8b436d385ae99f631cd4d1ffb6cfb4db4d406632b3f84ecdd1a7ec6cda3d1b4e,413
Linear Representations of Finite Groups (Jean-Pierre Serre).pdf,12.0,unclassified,unclassified,True,Linear Representations of Finite Groups (Jean-Pierre Serre),,,25,,,b6c0432dfc882618110c25a489c8fa0d93f1e64da4fba4950eb90c1b8348dcc2,178
Linear_stability_of_double-double_orbits_in_the_pa-2.pdf,1.5,mathematics,medium,True,Linear_stability_of_double-double_orbits_in_the_pa-2,Hao Peng,,25,hash_dup_286,possible_duplicate,c8e17d084a2de26d5722189d1d6bcdea83f9676efa41556c61a67009bbcf4fff,19
Local Fields (Jean-Pierre Serre).pdf,17.9,unclassified,unclassified,True,Local Fields (Jean-Pierre Serre),,,25,,,109b461d42915da70771c70c4b551a363fc1f33412331ae2671c5c85be433112,248
Malcolm Sherrington - Mastering Julia-Packt Publishing (2015).pdf,5.5,unclassified,unclassified,True,Mastering Julia,Malcolm Sherrington,2015,25,hash_dup_288,possible_duplicate,7c96505bbdc8c5923874fe17852ef0dcecbbddbae106e5d1da768d4e4a08e73f,410
"Martin Durrell Hammer_s German Grammar and Usage, 4th Edition.pdf",44.0,unclassified,unclassified,True,"Martin Durrell Hammer_s German Grammar and Usage, 4th Edition",,,25,fuzzy_dup_435,possible_duplicate,339e275dd877cf8e430947ae84244c35806cd51ea5ac6c22cc1f021e6fe32184,597
Mastering_Large_Datasets_with_Python (1).pdf,16.1,unclassified,unclassified,True,Mastering_Large_Datasets_with_Python (1),J.T. Wolohan,,25,,,79fe2a04f078afd9881a12d88d17c75f6f74cc66bf28f110572876cd539c0048,311
Mastering_Large_Datasets_with_Python (5).pdf,16.1,unclassified,unclassified,True,Mastering_Large_Datasets_with_Python (5),J.T. Wolohan,,25,,,c8d28cb492ffd6eab17bb7b4d3f8520520a9e08f7a6d06522de48bbf4d7d26b4,311
Mastering_Large_Datasets_with_Python.pdf,16.1,unclassified,unclassified,True,Mastering_Large_Datasets_with_Python,J.T. Wolohan,,25,,,4ffe0e27f59b0f1c811f9e0b5180a809d6eb1a92a3b24412fe3352928b164c8c,311
Math_and_Architectures_of_Deep_Learning.pdf,81.3,unclassified,unclassified,True,Math_and_Architectures_of_Deep_Learning,,,25,,,458646da4143e63b8092c9f298563731e141cc1f51eaffca481f5f3d7944cf80,553
Math_and_Architectures_of_Deep_Learning_2.pdf,81.3,unclassified,unclassified,True,Math_and_Architectures_of_Deep_Learning_2,,,25,,,c79b015f4f2541e4d989338d12a2054bb6c36d4fcb1450dbe4d2b513ebb9976f,553
Mathematics - Tom M Apostol - Calculus vol. 1.pdf,16.0,mathematics,medium,True,Mathematics - Tom M Apostol - Calculus vol. 1,Tom A. Apostol,,25,,,9d70477000212db4fa040a570189dbc4926720d7f6baef802048d1226a929e27,686
Mathematics - Tom M Apostol - Calculus vol. 2.pdf,13.0,mathematics,medium,True,Mathematics - Tom M Apostol - Calculus vol. 2,Tom A. Apostol,,25,,,194eaf399e85c66046e5e1f7f3f6c5a431b64c7bf0dae3545bd93de845b3120f,696
Measure Theory (J. L. Doob).pdf,27.4,analysis,low,True,Measure Theory (J. L. Doob),halbulario,,25,,,6d73450bfe0ddfab880fb6d12a49893c246e405bbaf821c6f26d5e2ec1714908,219
"Morris Tenenbaum, Harry Pollard Ordinary Differential Equations (Dover Books on Mathematics).pdf",46.2,mathematics,high,True,"Morris Tenenbaum, Harry Pollard Ordinary Differential Equations (Dover Books on Mathematics)",,,25,,,a67d93aca4123376bd53c9080414a0fec5201177f16080b7db63e1c834ddd8ae,819
Much Ado About Calculus (Robert L. Wilson).pdf,83.7,deep_learning,low,True,Much Ado About Calculus (Robert L. Wilson),,,25,,,834fb7814c53853585ab3106381a1d0f81777d28597fc059b271c9f18453d968,804
Muellerreport.pdf,138.8,unclassified,unclassified,True,Muellerreport,,,25,,,5c935e422d05d47906729ef7caf3b86f48acddacce16f57440f0d2541b9de70b,448
N H March G G N Angilella - Exactly Solvable Models in Many-Body Theory-World Scientific 2016.pdf,5.2,mathematics,low,True,N H March G G N Angilella - Exactly Solvable Models in Many-Body Theory-World Scientific 2016,N H March & G G N Angilella,2016,25,hash_dup_298,possible_duplicate,c298bde8bb1dcfc3690b48b9e579481eeb12e8cb7b1599264898ac9f960e3452,346
Naive Set Theory (Paul R. Halmos).pdf,11.0,mathematics,low,True,Naive Set Theory (Paul R. Halmos),,,25,,,6f1099bc8c6ac03925d8859c05800f05a9177770e67ceb2e757ebba323f93098,112
"Natural_Language_Processing_in_Action,_S_v11_MEAP.pdf",17.2,rag_llm,low,True,"Natural_Language_Processing_in_Action,_S_v11_MEAP",Hobson Lane; Maria Dyshel,,25,,meap_version,29059b5624f0dd81eea92644da1429a4a05b52e622c568bd571b5543fada372b,654
Neuroscience.pdf,50.2,biology_neuroscience,low,True,Neuroscience,,,25,,,a8e7d75a8e01d697da925584f5aa4d38ca81090c9cff426c0230c4f9bca059d6,1305
Nonlinearity Volume 31 issue 6 2018 doi 1010882F1361-65442Faab591 Meyer Kenneth R Palacián Jesús F Yanguas Patricia -- Singular reduction of resonant Hamiltonians.pdf,5.2,dynamical_systems,low,True,Nonlinearity Volume 31 issue 6 2018 doi 1010882F1361-65442Faab591 Meyer Kenneth R Palacián Jesús F Yanguas Patricia -- Singular reduction of resonant Hamiltonians,,2018,25,,,3685ec9f8e93c9ddf18b254b9fb998f5e7871d05fedb01cada022cebf430be60,42
On_the_foolishness_of_natural_language_programming__1744242179.pdf,3.8,unclassified,unclassified,True,On_the_foolishness_of_natural_language_programming__1744242179,Stéphane Dalbera,,25,,,ac5e054c89b9f7fb27fd5bae3c7bcf6dbef58cb0e988d30233341837a4a9a14d,2
Overcome Back and Neck Pain 4th Ed - Kit Laughlin.pdf,49.7,unclassified,unclassified,True,Overcome Back and Neck Pain 4th Ed - Kit Laughlin,,,25,,,30427e5cfa0ecb532fb831d6eacc52c103ba14f1281c3c37c7e2cf3d540b41e3,268
Overcoming Gravity gnv64.pdf,84.8,unclassified,unclassified,True,Overcoming Gravity gnv64,,,25,,,ae51f0f5da491014e9133abfc60ca1884233e6857225574e5b03c1ae233d57f2,545
PGlendinningStabilityInstabilityandChaosBookZZorg copy.pdf,12.5,dynamical_systems,low,True,PGlendinningStabilityInstabilityandChaosBookZZorg copy,John,,25,,,56b6836c83c3171b8fa375cd056ba7bb7b8e27643f5bba02e564294ce1b52e5f,398
PIIS2589537020302236.pdf,1.2,unclassified,unclassified,True,PIIS2589537020302236,Zhanwei Du,,25,,,6fb7c30a73239665efcede9e8fe972a01cc2e05d957cd40bf3f77b5ce88fa07e,8
Pandas_Workout.pdf,12.6,unclassified,unclassified,True,Pandas_Workout,Reuven M. Lerner,,25,,,8bc870230db9836941c3e0661a1ff4ed48e483e4eabe6773d3a490f734f1b531,442
Ph9QFZnEEemRfw7JJ0OZYA_808e8e7d9a544e1eb31ad11069d45dc4_RLbook2018.pdf,85.3,unclassified,unclassified,True,Ph9QFZnEEemRfw7JJ0OZYA_808e8e7d9a544e1eb31ad11069d45dc4_RLbook2018,,,25,hash_dup_307,possible_duplicate,8a8fdf3b47ab8758a729bdafa8ba873906941f4ed61310669c523e31240bdeac,548
Physics Reports Volume 470 issue 5-6 2009 [doi 10.1016%2Fj.physrep.2008.11.001] S. Blanes; F. Casas; J.A. Oteo; J. Ros -- The Magnus expansion and some of its applications.pdf,6.2,unclassified,unclassified,True,Physics Reports Volume 470 issue 5-6 2009 [doi 10.1016%2Fj.physrep.2008.11.001] S. Blanes; F. Casas; J.A. Oteo; J. Ros -- The Magnus expansion and some of its applications,,2009,25,,,cd345d3df9358efc2e69758c1b5fcb5045ff1486472d3843a0b681996cbf18e7,88
Pietro Veronesi - Fixed Income Securities_ Valuation Risk and Risk Management-Wiley 2010 2.pdf,7.0,finance,medium,True,"Fixed Income Securities: Valuation, Risk, And Risk Management",Veronesi; Pietro,2010,25,hash_dup_310,possible_duplicate,c4f8a3eab76cb5dd969358122167fefb9d60cb2e35eecd24151ef64f9d5c9641,841
"Pietro Veronesi - Fixed Income Securities_ Valuation, Risk, and Risk Management-Wiley (2010) 3.pdf",7.0,finance,medium,True,"Fixed Income Securities: Valuation, Risk, and Risk Management",Pietro Veronesi,2010,25,hash_dup_310,possible_duplicate,c4f8a3eab76cb5dd969358122167fefb9d60cb2e35eecd24151ef64f9d5c9641,841
"Pietro Veronesi - Fixed Income Securities_ Valuation, Risk, and Risk Management-Wiley (2010).pdf",7.0,finance,medium,True,"Fixed Income Securities: Valuation, Risk, and Risk Management",Pietro Veronesi,2010,25,hash_dup_310,possible_duplicate,c4f8a3eab76cb5dd969358122167fefb9d60cb2e35eecd24151ef64f9d5c9641,841
Polynomials and Polynomial Inequalities (Peter Borwein Tamas Erdelyi).pdf,52.9,unclassified,unclassified,True,Polynomials and Polynomial Inequalities (Peter Borwein Tamas Erdelyi),,,25,,,4e5c970f40661faee2491125d912a0b3b5081a23a267350f058e40668ee0cd78,491
Portfolio Management in Practice Volume 2_ Asset Allocation -- CFA Institute -- CFA Institute Investment Series 1 2020 -- Wiley Sons Limited -- 9781119743699 -- 4daa8e9e5436dab1f3755fd4b2040c28 -- Annas Archive.pdf,9.5,portfolio_management,medium,True,"Portfolio Management in Practice, Volume 2",CFA Institute,2020,25,hash_dup_312,possible_duplicate,7ed8f246a8a2612dc84b0f662c85508ce5641a5dbfcb5d8646e0bf51cb383a5c,629
Principles of Neural Science Fifth Edition_nodrm.pdf,258.0,unclassified,unclassified,True,Principles of Neural Science Fifth Edition_nodrm,,,25,,oversized,fddd73bc16170e57fb4eae983fc44c0740feebd7bd1226502cee0cab4866ed04,1760
Pure and Applied Mathematics Vol 80 Sigurdur Helgason-Differential Geometry Lie Groups and Symmetric Spaces-Academic Press Elsevier 1978.pdf,10.1,algebra,low,True,Pure and Applied Mathematics Vol 80 Sigurdur Helgason-Differential Geometry Lie Groups and Symmetric Spaces-Academic Press Elsevier 1978,4<8=8AB@0B>@,1978,25,hash_dup_40,possible_duplicate,52fa237d370e334c90ff29e5f4e9b357021eb38f99286f3ef64061486a2b10d1,635
Pure and applied mathematics a series of monographs and textbooks 60 Morris W Hirsch Stephen Smale-Differential equations dynamical systems and linear algebra-Academic Press 1974.pdf,9.8,dynamical_systems,high,True,Pure and applied mathematics a series of monographs and textbooks 60 Morris W Hirsch Stephen Smale-Differential equations dynamical systems and linear algebra-Academic Press 1974,,1974,25,,,019ea6fdfcbde33e933ebd984a0b1a8c2500d2d91cbdcba0e7877d3b368745d8,186
Quantum Mechanics (K. T. Hecht).pdf,105.7,physics,low,True,Quantum Mechanics (K. T. Hecht),,,25,,,b4a16bc1f0f87b78010843927731ebe1ba12f0a25455a366e5129eafd2be4cd4,768
Quantum Mechanics Fundamentals (Kurt Gottfried Tung-Mow Yan).pdf,53.6,physics,low,True,Quantum Mechanics Fundamentals (Kurt Gottfried Tung-Mow Yan),,,25,,,94ccca0d52bf9210e0ff5c4132b8a8cee6542a3414a1edb812bcdbaf696907fa,631
RLbook2018.pdf,82.6,unclassified,unclassified,True,RLbook2018,,,25,,,3c853c00a774b62eeff326ec4aa15a69d1ebac25956b9556c4d66055c78ee426,548
"R_in_Action,_Second_Edition (5).pdf",19.2,unclassified,unclassified,True,"R_in_Action,_Second_Edition (5)",Robert I. Kabacoff,,25,,,ea81d47c9a4b8e91acfccd9a009d5ac216a56cfdd6fe5195b38d93c684861fec,628
Richard M. Reis(auth.) Tomorrow's Professor_ Preparing for Academic Careers in Science and Engineering.pdf,13.1,unclassified,unclassified,True,Richard M. Reis(auth.) Tomorrow's Professor: Preparing for Academic Careers in Science and Engineering,4<8=8AB@0B>@,,25,,,6cd3b1ade6256e4159402fd24b0a0c4c1633dc00868e414a4de865351cd8319c,415
Riemannian Manifolds (John M. Lee).pdf,17.8,topology_geometry,medium,True,Riemannian Manifolds (John M. Lee),,,25,,,b6c1fa01eaa416cc55c5f0baa60a49c85b69ed8ae9331cfecdd9306af83bd03b,232
Robert Johansson - Numerical Python_ Scientific Computing and Data Science Applications with Numpy SciPy and Matplotlib-Apress 2019.pdf,23.5,data_science,medium,True,Robert Johansson - Numerical Python: Scientific Computing and Data Science Applications with Numpy SciPy and Matplotlib-Apress 2019,,2019,25,,,33314fda374810738cf1d22167d618889cbf4fe299d0a377a1b6915e31e57824,709
Rust_in_Action (1).pdf,15.0,unclassified,unclassified,True,Rust_in_Action (1),Tim McNamara,,25,,,14e29722e144c99c36ca3b084f646c18d1178d0613d161df7a1b7c43096f30b9,457
Rust_in_Action (5).pdf,15.1,unclassified,unclassified,True,Rust_in_Action (5),Tim McNamara,,25,,,d6f71b7b60f3160640237dc0c4d02d6e1b049f83d619d1d25a40d09fd6612526,457
Rust_in_Action.pdf,15.0,unclassified,unclassified,True,Rust_in_Action,Tim McNamara,,25,,,296052bbb440a7698ba197ee1eb85bd898a1ec445dbbea3ce615b2559a02c8df,457
Rust_in_Action_2.pdf,15.0,unclassified,unclassified,True,Rust_in_Action_2,Tim McNamara,,25,,,a2e9ceb9bc16b71951af6eeedde59dcfbe44ef3b97395a4705a7977694037e1b,457
SIAM Journal on Applied Mathematics Volume 62 issue 2 2001 [doi 10.2307%2F3061774] Richard Haberman -- Slow Passage through the Nonhyperbolic Homoclinic Orbit Associated with a Subcritical Pitchfork B.pdf,2.9,dynamical_systems,high,True,SIAM Journal on Applied Mathematics Volume 62 issue 2 2001 [doi 10.2307%2F3061774] Richard Haberman -- Slow Passage through the Nonhyperbolic Homoclinic Orbit Associated with a Subcritical Pitchfork B,,2001,25,,,e0417a5b31b7064aab660fe8bd2910952052cac00b962fb4db000f1dc9dde572,27
"Schaum&#39;s+Outline+of+Biochemistry,+3rd+Edition+(Schaum&#39;s+Outline+Series).pdf",9.2,unclassified,unclassified,True,0071641041.pdf,,,25,,,cdb88ea7648cf607e62644eb8aefd865ab5b7fcc9b990b8dcd0718201e850c78,507
"Schaum's Outline of Probability and Statistics, Third Edition 2009.pdf",9.0,unclassified,unclassified,True,"Schaum's Outline of Probability and Statistics, Third Edition 2009",,2009,25,,,f07bf9dc9465641a0e315ed120ee155ed53f107ddac8bc1289bc830ffcc5d3ff,433
SergeLangauthComplexAnalysisBookZZorg 1.pdf,7.8,unclassified,unclassified,True,SergeLangauthComplexAnalysisBookZZorg 1,,,25,,,1f52d92cc931c24a0b698bb46a639a66fe37569f554688d2cc3f3501847f0d6a,380
Short Calculus (Serge Lang).pdf,15.0,mathematics,low,True,Short Calculus (Serge Lang),,,25,,,69d12714b7f0b2620581c3383043b6ba9247b6af94fdf1b7599b8e8816d9bd22,276
Solutions_Manual_for_Advanc(BookFi.org).pdf,101.3,unclassified,unclassified,True,Solutions_Manual_for_Advanc(BookFi.org),,,25,,,551f47b3d2fefdf296583f519468068743327638fb630960111fac8063c7921e,620
Spark_in_Action (5).pdf,12.1,unclassified,unclassified,True,Spark_in_Action (5),Petar Zečević; Marko Bonaći,,25,,,8447a1ca81ac6143ecc7d71e2bf4e07a607f0a5d6a0f7337878f44255afeb432,476
Spark_in_Action.pdf,12.1,unclassified,unclassified,True,Spark_in_Action,Petar Zečević; Marko Bonaći,,25,,,537135d9e1284b2a6ebbfec5ca7901c4780e779643f8bb4d24060063c270e7e6,476
Spark_in_Action_2.pdf,12.0,unclassified,unclassified,True,Spark_in_Action_2,Petar Zečević; Marko Bonaći,,25,,,717d36bccc81dd88b7793782d6167226d2746394e8a66f7b331177b8d6aa8849,476
Spivak_3rd_ed_solutions.pdf,7.4,unclassified,unclassified,True,Spivak_3rd_ed_solutions,,,25,,,f0928007032532f50b61bad7839e122f260ef39bc6ea3f417859522f316147ec,422
Springer Undergraduate Mathematics Series Folkmar Bornemann Walter Simson - Numerical Linear Algebra_ A Concise Introduction with MATLAB and Julia-Springer 2018.pdf,3.2,algebra,low,True,Springer Undergraduate Mathematics Series Folkmar Bornemann Walter Simson - Numerical Linear Algebra: A Concise Introduction with MATLAB and Julia-Springer 2018,,2018,25,,,02b947eab25f53018c567dc7c0161ecd72964b13edf591bec48e4f2b0a3a5d06,157
Springer Undergraduate Mathematics Series Franco Vivaldi auth - Mathematical Writing-Springer-Verlag London 2014.pdf,3.8,mathematics,medium,True,Springer Undergraduate Mathematics Series Franco Vivaldi auth - Mathematical Writing-Springer-Verlag London 2014,,2014,25,,,0053d88c37f10bbab51e1e65e05cdf05b54a31838f506f889b9303959c1e0cf0,213
Springer Undergraduate Mathematics Series Nicholas Woodhouse-Introduction to Analytical Dynamics-Springer 2009.pdf,3.0,mathematics,low,True,Springer Undergraduate Mathematics Series Nicholas Woodhouse-Introduction to Analytical Dynamics-Springer 2009,,2009,25,,,0a62a637ea5fe11e350d1aae8f98c30ca0f5b5525013705c82e148c85a5e9523,248
Springer undergraduate mathematics series Karin Erdmann Mark J WildonIntroduction to Lie Algebras Springer 2006.pdf,1.6,algebra,medium,True,Springer undergraduate mathematics series Karin Erdmann Mark J WildonIntroduction to Lie Algebras Springer 2006,,2006,25,,,e4494bb039431420574c71ddc37551e92a27c8897c938df8c7e513ebef6f0f82,253
Statistics_Playbook_v5_MEAP.pdf,10.1,unclassified,unclassified,True,Statistics_Playbook_v5_MEAP,Gary Sutton,,25,,meap_version,b61fa7a49516d2708275870e7eaf7d1c8f73b96684ea70d5b5e1f14e3999881f,317
Statistics_Playbook_v6_MEAP.pdf,11.0,unclassified,unclassified,True,Statistics_Playbook_v6_MEAP,Gary Sutton,,25,,meap_version,8770619251abd1cac2c7c4edb241f1f5381a940f04537a605c1d7bc3d649cbe2,388
Statistics_Playbook_v7_MEAP.pdf,12.4,unclassified,unclassified,True,Statistics_Playbook_v7_MEAP,Gary Sutton,,25,,meap_version,00d8305e333862cff0394cc92effcc201d551b99be704e6d735bf3512de7bcf6,443
Statistics_Playbook_v8_MEAP.pdf,13.7,unclassified,unclassified,True,Statistics_Playbook_v8_MEAP,Gary Sutton,,25,,meap_version,5d987bea3ffbd1c275fa48d72b50dd49858f81aabc96a8ba01c9cc73ca787d29,467
Statistics_Playbook_v9_MEAP.pdf,15.3,unclassified,unclassified,True,Statistics_Playbook_v9_MEAP,Gary Sutton,,25,,meap_version,8b884abd3d04f64e59eff691206fcf04bf14d68932320c2e5e8a18966b2b587e,537
Statistics_Slam_Dunk_v10_MEAP.pdf,16.8,unclassified,unclassified,True,Statistics_Slam_Dunk_v10_MEAP,Gary Sutton,,25,,meap_version,154940ce9bb032211ffec04be11ea2ae866b5492c61eef0a26550e9f179a3dc0,578
Statistics_Slam_Dunk_v11_MEAP.pdf,15.4,unclassified,unclassified,True,Statistics_Slam_Dunk_v11_MEAP,Gary Sutton,,25,,meap_version,579b1b407fa5eccdd86d8e63534bc8d6150b436660e85447e3e5b94fea3857c2,604
Statistics_Slam_Dunk_v12_MEAP.pdf,13.2,unclassified,unclassified,True,Statistics_Slam_Dunk_v12_MEAP,Gary Sutton,,25,,meap_version,c122b663fca2f3e0c3c871d00023123483f15193ea2fbb51be89c1db1e1beb47,604
"Strings,  Conformal Fields,  and M-Theory (Michio Kaku).pdf",67.7,unclassified,unclassified,True,"Strings, Conformal Fields, and M-Theory (Michio Kaku)",,,25,,,843932a13c6ba07c9d15ba01163667146f9121318078d97ad6a143bac5519bf0,542
"Strings,  Conformal Fields,  and Topology (Michio Kaku).pdf",68.3,topology_geometry,low,True,"Strings, Conformal Fields, and Topology (Michio Kaku)",,,25,,,028ac4cedf3c7112b876b653398bab6746a8b343af280e59e533d9d5302ea65b,544
Stuart McGill - Back Mechanic-Human Kinetics (2017).pdf,18.7,unclassified,unclassified,True,Back Mechanic,Stuart McGill,2017,25,hash_dup_336,possible_duplicate,5fb71d947fbf410608e5951cb7f8a1ff7e1a735f714a51aadef61eed272f75af,172
Taeuber UC - Critical Dynamics_ A Field Theory Approach to Equilibrium and Non-Equilibrium Scaling Behavior-CUP 2014.pdf,5.2,algebra,low,True,Critical Dynamics,UWE C. TÄUBER,2014,25,,,fbac2ea4a1ce4ae9e7ed6e0f69bcb0f09c91a56b9079e64c622ad93dbd51e8f1,530
The Practice of Statistics 5e.pdf,63.3,unclassified,unclassified,True,9781464108730.pdf,,,25,,,e2c3c1f575149d855c885617f5cef945d8058b84c19334a9fd2080ceb25c453f,978
Time_Series_Forecasting_in_Python (3).pdf,19.4,time_series,medium,True,Time_Series_Forecasting_in_Python (3),Marco Peixeiro,,25,,,a44384ed078961401fcb9d6a14fe3f2a711fafc18dea6ec5b0679ba286a2deb7,458
Time_Series_Forecasting_in_Python (4).pdf,19.5,time_series,medium,True,Time_Series_Forecasting_in_Python (4),Marco Peixeiro,,25,,,770b936d7aaa9d864c3e2ddad18a8ec7dcec84a205853cbb259cc86673647334,458
Time_Series_Forecasting_in_Python.pdf,19.5,time_series,medium,True,Time_Series_Forecasting_in_Python,Marco Peixeiro,,25,,,a259a522a7d2785a8e7bd652a9ff9e1d7439b8ccc57fa97793764f9b9a31a710,458
